"","Source","Target","Weight","Type","Modularity Class"
"5067","207","381","13","Undirected","27"
"5068","207","389","17","Undirected","27"
"5069","207","399","79","Undirected","27"
"5070","207","400","128","Undirected","27"
"5071","207","405","5","Undirected","27"
"5072","207","432","20","Undirected","27"
"5073","207","457","24","Undirected","27"
"5074","207","465","17","Undirected","27"
"5075","207","478","24","Undirected","27"
"5076","207","495","188","Undirected","27"
"5077","208","213","19","Undirected","24"
"5078","208","220","20","Undirected","24"
"5079","208","221","12","Undirected","24"
"5080","208","250","36","Undirected","24"
"5081","208","253","22","Undirected","24"
"5082","208","261","14","Undirected","24"
"5083","208","270","63","Undirected","24"
"5084","208","278","21","Undirected","24"
"5085","208","294","12","Undirected","24"
"5086","208","307","16","Undirected","24"
"5087","208","311","1","Undirected","24"
"5088","208","313","25","Undirected","24"
"5089","208","314","36","Undirected","24"
"5090","208","315","38","Undirected","24"
"5091","208","316","51","Undirected","24"
"5092","208","319","33","Undirected","24"
"5093","208","322","21","Undirected","24"
"5094","208","327","17","Undirected","24"
"5095","208","328","54","Undirected","24"
"5096","208","336","24","Undirected","24"
"5097","208","338","14","Undirected","24"
"5098","208","342","17","Undirected","24"
"5099","208","343","29","Undirected","24"
"5100","208","345","36","Undirected","24"
"5101","208","350","19","Undirected","24"
"5102","208","358","20","Undirected","24"
"5103","208","372","91","Undirected","24"
"5104","208","377","33","Undirected","24"
"5105","208","381","9","Undirected","24"
"5106","208","389","61","Undirected","24"
"5107","208","405","17","Undirected","24"
"5108","208","406","29","Undirected","24"
"5109","208","411","3","Undirected","24"
"5110","208","412","37","Undirected","24"
"5111","208","413","25","Undirected","24"
"5112","208","417","31","Undirected","24"
"5113","208","420","61","Undirected","24"
"5114","208","421","19","Undirected","24"
"5115","208","424","30","Undirected","24"
"5116","208","426","12","Undirected","24"
"5117","208","432","25","Undirected","24"
"5118","208","437","35","Undirected","24"
"5119","208","438","27","Undirected","24"
"5120","208","439","52","Undirected","24"
"5121","208","441","46","Undirected","24"
"5122","208","442","15","Undirected","24"
"5123","208","447","10","Undirected","24"
"5124","208","450","23","Undirected","24"
"5125","208","476","6","Undirected","24"
"5126","208","479","43","Undirected","24"
"5127","209","213","30","Undirected","23"
"5128","209","221","27","Undirected","23"
"5129","209","264","45","Undirected","23"
"5130","209","313","16","Undirected","23"
"5131","209","331","41","Undirected","23"
"5132","209","342","18","Undirected","23"
"5133","209","378","46","Undirected","23"
"5134","209","386","111","Undirected","23"
"5135","209","405","15","Undirected","23"
"5136","209","412","61","Undirected","23"
"5137","209","432","140","Undirected","23"
"5138","209","445","31","Undirected","23"
"5139","209","476","21","Undirected","23"
"5140","21","43","51","Undirected","21"
"5141","21","52","16","Undirected","21"
"5142","21","64","5","Undirected","21"
"5143","21","86","344","Undirected","21"
"5144","21","92","28","Undirected","21"
"5145","21","140","39","Undirected","21"
"5146","21","147","89","Undirected","21"
"5147","21","221","6","Undirected","21"
"5148","21","295","53","Undirected","21"
"5149","21","313","22","Undirected","21"
"5150","21","326","78","Undirected","21"
"5151","21","338","21","Undirected","21"
"5152","21","358","18","Undirected","21"
"5153","21","401","51","Undirected","21"
"5154","21","404","507","Undirected","21"
"5155","21","405","35","Undirected","21"
"5156","21","483","74","Undirected","21"
"5157","210","215","112","Undirected","21"
"5158","210","220","49","Undirected","21"
"5159","210","221","10","Undirected","21"
"5160","210","270","77","Undirected","21"
"5161","210","293","8","Undirected","21"
"5162","210","299","243","Undirected","21"
"5163","210","307","13","Undirected","21"
"5164","210","313","12","Undirected","21"
"5165","210","338","23","Undirected","21"
"5166","210","342","55","Undirected","21"
"5167","210","357","250","Undirected","21"
"5168","210","380","118","Undirected","21"
"5169","210","381","46","Undirected","21"
"5170","210","393","82","Undirected","21"
"5171","210","405","26","Undirected","21"
"5172","210","426","14","Undirected","21"
"5173","210","450","37","Undirected","21"
"5174","210","459","77","Undirected","21"
"5175","210","478","86","Undirected","21"
"5176","211","218","87","Undirected","26"
"5177","211","221","26","Undirected","26"
"5178","211","239","66","Undirected","26"
"5179","211","261","62","Undirected","26"
"5180","211","307","11","Undirected","26"
"5181","211","315","16","Undirected","26"
"5182","211","323","150","Undirected","26"
"5183","211","338","20","Undirected","26"
"5184","211","345","39","Undirected","26"
"5185","211","351","63","Undirected","26"
"5186","211","372","195","Undirected","26"
"5187","211","389","26","Undirected","26"
"5188","211","396","141","Undirected","26"
"5189","211","405","12","Undirected","26"
"5190","211","411","26","Undirected","26"
"5191","211","424","32","Undirected","26"
"5192","211","437","150","Undirected","26"
"5193","211","438","114","Undirected","26"
"5194","211","464","31","Undirected","26"
"5195","212","213","10","Undirected","19"
"5196","212","219","26","Undirected","19"
"5197","212","220","54","Undirected","19"
"5198","212","221","16","Undirected","19"
"5199","212","222","33","Undirected","19"
"5200","212","225","40","Undirected","19"
"5201","212","245","74","Undirected","19"
"5202","212","293","6","Undirected","19"
"5203","212","307","17","Undirected","19"
"5204","212","310","23","Undirected","19"
"5205","212","311","72","Undirected","19"
"5206","212","313","19","Undirected","19"
"5207","212","315","8","Undirected","19"
"5208","212","319","27","Undirected","19"
"5209","212","322","2","Undirected","19"
"5210","212","334","67","Undirected","19"
"5211","212","336","27","Undirected","19"
"5212","212","342","6","Undirected","19"
"5213","212","345","40","Undirected","19"
"5214","212","358","13","Undirected","19"
"5215","212","366","42","Undirected","19"
"5216","212","368","40","Undirected","19"
"5217","212","378","15","Undirected","19"
"5218","212","381","13","Undirected","19"
"5219","212","389","13","Undirected","19"
"5220","212","392","35","Undirected","19"
"5221","212","405","32","Undirected","19"
"5222","212","407","24","Undirected","19"
"5223","212","411","27","Undirected","19"
"5224","212","413","37","Undirected","19"
"5225","212","421","42","Undirected","19"
"5226","212","424","49","Undirected","19"
"5227","212","428","11","Undirected","19"
"5228","212","430","20","Undirected","19"
"5229","212","432","8","Undirected","19"
"5230","212","437","77","Undirected","19"
"5231","212","439","57","Undirected","19"
"5232","212","441","34","Undirected","19"
"5233","212","452","42","Undirected","19"
"5234","212","454","79","Undirected","19"
"5235","212","472","15","Undirected","19"
"5236","212","476","3","Undirected","19"
"5237","213","217","17","Undirected","18"
"5238","213","218","27","Undirected","18"
"5239","213","219","32","Undirected","18"
"5240","213","220","13","Undirected","18"
"5241","213","221","36","Undirected","18"
"5242","213","222","20","Undirected","18"
"5243","213","225","32","Undirected","18"
"5244","213","226","15","Undirected","18"
"5245","213","228","9","Undirected","18"
"5246","213","237","37","Undirected","18"
"5247","213","240","49","Undirected","18"
"5248","213","241","25","Undirected","18"
"5249","213","242","13","Undirected","18"
"5250","213","244","5","Undirected","18"
"5251","213","245","7","Undirected","18"
"5252","213","246","53","Undirected","18"
"5253","213","248","105","Undirected","18"
"5254","213","249","17","Undirected","18"
"5255","213","253","39","Undirected","18"
"5256","213","256","24","Undirected","18"
"5257","213","261","13","Undirected","18"
"5258","213","262","16","Undirected","18"
"5259","213","264","91","Undirected","18"
"5260","213","266","35","Undirected","18"
"5261","213","270","7","Undirected","18"
"5262","213","271","27","Undirected","18"
"5263","213","272","11","Undirected","18"
"5264","213","273","43","Undirected","18"
"5265","213","274","7","Undirected","18"
"5266","213","278","61","Undirected","18"
"5267","213","285","13","Undirected","18"
"5268","213","288","14","Undirected","18"
"5269","213","290","10","Undirected","18"
"5270","213","293","31","Undirected","18"
"5271","213","294","23","Undirected","18"
"5272","213","307","50","Undirected","18"
"5273","213","310","106","Undirected","18"
"5274","213","311","8","Undirected","18"
"5275","213","312","10","Undirected","18"
"5276","213","313","22","Undirected","18"
"5277","213","315","119","Undirected","18"
"5278","213","319","37","Undirected","18"
"5279","213","321","60","Undirected","18"
"5280","213","322","8","Undirected","18"
"5281","213","323","16","Undirected","18"
"5282","213","326","8","Undirected","18"
"5283","213","327","4","Undirected","18"
"5284","213","331","11","Undirected","18"
"5285","213","332","12","Undirected","18"
"5286","213","336","27","Undirected","18"
"5287","213","338","19","Undirected","18"
"5288","213","342","20","Undirected","18"
"5289","213","345","53","Undirected","18"
"5290","213","346","17","Undirected","18"
"5291","213","347","16","Undirected","18"
"5292","213","348","39","Undirected","18"
"5293","213","350","8","Undirected","18"
"5294","213","351","53","Undirected","18"
"5295","213","352","202","Undirected","18"
"5296","213","358","63","Undirected","18"
"5297","213","360","27","Undirected","18"
"5298","213","362","15","Undirected","18"
"5299","213","364","10","Undirected","18"
"5300","213","368","8","Undirected","18"
"5301","213","370","6","Undirected","18"
"5302","213","378","6","Undirected","18"
"5303","213","380","73","Undirected","18"
"5304","213","381","73","Undirected","18"
"5305","213","383","13","Undirected","18"
"5306","213","386","15","Undirected","18"
"5307","213","389","38","Undirected","18"
"5308","213","390","70","Undirected","18"
"5309","213","391","20","Undirected","18"
"5310","213","392","22","Undirected","18"
"5311","213","396","15","Undirected","18"
"5312","213","397","36","Undirected","18"
"5313","213","400","61","Undirected","18"
"5314","213","401","5","Undirected","18"
"5315","213","405","74","Undirected","18"
"5316","213","406","6","Undirected","18"
"5317","213","407","19","Undirected","18"
"5318","213","409","5","Undirected","18"
"5319","213","411","11","Undirected","18"
"5320","213","412","17","Undirected","18"
"5321","213","413","4","Undirected","18"
"5322","213","417","7","Undirected","18"
"5323","213","421","43","Undirected","18"
"5324","213","423","44","Undirected","18"
"5325","213","424","3","Undirected","18"
"5326","213","425","6","Undirected","18"
"5327","213","426","177","Undirected","18"
"5328","213","428","9","Undirected","18"
"5329","213","432","37","Undirected","18"
"5330","213","436","16","Undirected","18"
"5331","213","437","16","Undirected","18"
"5332","213","438","12","Undirected","18"
"5333","213","439","35","Undirected","18"
"5334","213","441","76","Undirected","18"
"5335","213","442","13","Undirected","18"
"5336","213","445","38","Undirected","18"
"5337","213","447","11","Undirected","18"
"5338","213","450","17","Undirected","18"
"5339","213","453","11","Undirected","18"
"5340","213","454","24","Undirected","18"
"5341","213","456","12","Undirected","18"
"5342","213","457","19","Undirected","18"
"5343","213","458","91","Undirected","18"
"5344","213","459","17","Undirected","18"
"5345","213","463","26","Undirected","18"
"5346","213","464","39","Undirected","18"
"5347","213","465","36","Undirected","18"
"5348","213","469","28","Undirected","18"
"5349","213","471","43","Undirected","18"
"5350","213","472","6","Undirected","18"
"5351","213","476","1","Undirected","18"
"5352","213","483","19","Undirected","18"
"5353","213","485","112","Undirected","18"
"5354","213","487","20","Undirected","18"
"5355","213","490","35","Undirected","18"
"5356","213","494","8","Undirected","18"
"5357","214","221","24","Undirected","17"
"5358","214","225","10","Undirected","17"
"5359","214","235","79","Undirected","17"
"5360","214","251","28","Undirected","17"
"5361","214","253","18","Undirected","17"
"5362","214","272","42","Undirected","17"
"5363","214","287","68","Undirected","17"
"5364","214","294","19","Undirected","17"
"5365","214","301","46","Undirected","17"
"5366","214","307","21","Undirected","17"
"5367","214","311","1","Undirected","17"
"5368","214","313","20","Undirected","17"
"5369","214","315","12","Undirected","17"
"5370","214","319","41","Undirected","17"
"5371","214","322","49","Undirected","17"
"5372","214","327","41","Undirected","17"
"5373","214","338","15","Undirected","17"
"5374","214","342","9","Undirected","17"
"5375","214","345","45","Undirected","17"
"5376","214","358","13","Undirected","17"
"5377","214","382","48","Undirected","17"
"5378","214","385","63","Undirected","17"
"5379","214","389","10","Undirected","17"
"5380","214","405","26","Undirected","17"
"5381","214","407","18","Undirected","17"
"5382","214","413","14","Undirected","17"
"5383","214","417","26","Undirected","17"
"5384","214","424","12","Undirected","17"
"5385","214","426","14","Undirected","17"
"5386","214","432","6","Undirected","17"
"5387","214","438","44","Undirected","17"
